"playerId","fminsideId","known_name","long_name","year_birth","month_birth","day_birth","age","height_cm","weight_kg","jerseyNumber","country_code","sofifaId","position","Acceleration/speed","Dribbling","Aggression","Ball Control","Crossing","Decision Making","Finishing","Heading","Interceptions","Long Passing","Short Passing","Long Shots","Positioning and Marking","Tackling","Strength","Stamina","GK Diving/One to One","GK Handling","GK Kicking","GK Positioning","GK Reflexes","Height","bucket"
232391,28116533,"Jeremy Ngakia","Jeremy  Ngakia",2000,9,7,22,NA,NA,2,"ENG",247623,"RB",73.5,65.5,63,66,60,43,26,63,67,53,66,26,67,71.5,60,68,13,14,9,13,14,178,"Full_backs"
208973,75037516,"Francisco Sierralta","Francisco  Sierralta",1997,5,6,26,190,83,31,"CHI",228681,"CB",52,48.5,79,63,57,42.5,30,73,72,45,66,31.5,73,68.5,85,53,12,10,9,7,13,190,"Central_defenders"
208973,75037516,"Francisco Sierralta","Francisco  Sierralta",1997,5,6,26,190,83,31,"CHI",228681,"CB",52,48.5,79,63,57,42.5,30,73,72,45,66,31.5,73,68.5,85,53,12,10,9,7,13,190,"Central_defenders"
194827,43130944,"Rey Manaj","Rey  Manaj",1997,2,24,26,182,76,9,"ALB",230800,"ST",67,65.5,65,73,43,58,76,68.5,12,46,68,69.5,42,17.5,75,63,7,10,8,8,14,182,"Strikers"
194827,43130944,"Rey Manaj","Rey  Manaj",1997,2,24,26,182,76,9,"ALB",230800,"ST",67,65.5,65,73,43,58,76,68.5,12,46,68,69.5,42,17.5,75,63,7,10,8,8,14,182,"Strikers"
194827,43130944,"Rey Manaj","Rey  Manaj",1997,2,24,26,182,76,9,"ALB",230800,"ST",67,65.5,65,73,43,58,76,68.5,12,46,68,69.5,42,17.5,75,63,7,10,8,8,14,182,"Strikers"
168399,28085170,"Will Norris","Will  Norris",1993,8,12,29,195,74,25,"ENG",223082,"GK",44.5,23.5,20,20,11,46,10,34.5,21,34,30,27.5,9,16.5,60,36,67,62,60,63,67,195,"Goalkeeper"
60551,29000899,"Ashley Westwood","Ashley  Westwood",1990,4,1,33,175,80,18,"ENG",189280,"CDM",56.5,71.5,77,75,80,73.5,56,63.5,73,75,77,70.5,72,72.5,67,82,10,13,13,7,8,175,"Definsive_midfielders"
40145,5007409,"Jack Cork","Jack Frank Porteous Cork",1989,6,25,34,183,70,4,"ENG",169706,"CDM",41,62,74,73,69,68.5,54,72.5,74,72,76,68,74,72,75,79,13,11,16,6,6,184,"Definsive_midfielders"
103914,28059140,"Charlie Taylor","Charlie James Taylor",1993,9,18,29,176,70,3,"ENG",204760,"LB",69,70.5,80,72,74,69.5,46,73.5,74,68,72,61,74,75,78,76,13,6,14,13,8,185,"Full_backs"
68983,152936,"Matthew Lowton","Matthew  Lowton",1989,6,9,34,180,78,2,"ENG",199633,"RB",62.5,68.5,76,73,73,71,52,71.5,72,71,72,69,73,72.5,71,74,11,6,6,13,7,181,"Full_backs"
44683,5128651,"Jay Rodríguez","Jay Enrique Rodríguez",1989,1,29,34,185,84,9,"ENG",169792,"ST",65,71,45,74,68,73.5,75,77,44,66,69,77,48,25.5,73,68,12,12,16,14,9,185,"Strikers"
44683,5128651,"Jay Rodríguez","Jay Enrique Rodríguez",1989,1,29,34,185,84,9,"ENG",169792,"ST",65,71,45,74,68,73.5,75,77,44,66,69,77,48,25.5,73,68,12,12,16,14,9,185,"Strikers"
44683,5128651,"Jay Rodríguez","Jay Enrique Rodríguez",1989,1,29,34,185,84,9,"ENG",169792,"ST",65,71,45,74,68,73.5,75,77,44,66,69,77,48,25.5,73,68,12,12,16,14,9,185,"Strikers"
220037,29141886,"Bailey Peacock-Farrell","Bailey  Peacock-Farrell",1996,10,29,26,193,73,15,"NIR",229091,"GK",52.5,28.5,24,45,14,52.5,11,42.5,20,49,47,33.5,16,20,61,40,69,67,66,63,69,192,"Goalkeeper"
41674,52028065,"Kevin Long","Kevin Finbarr Long",1990,8,18,32,188,83,28,"IRL",194146,"CB",51,54,75,58,38,58,29,76,69,55,60,41.5,70,70.5,78,43,8,14,7,8,7,190,"Central_defenders"
41674,52028065,"Kevin Long","Kevin Finbarr Long",1990,8,18,32,188,83,28,"IRL",194146,"CB",51,54,75,58,38,58,29,76,69,55,60,41.5,70,70.5,78,43,8,14,7,8,7,190,"Central_defenders"
172782,29110715,"Josh Brownhill","Josh  Brownhill",1995,12,19,27,180,69,8,"ENG",220659,"CM",67.5,71.5,78,76,65,71.5,63,75.5,82,73,74,73.5,72,72.5,71,89,8,11,12,7,9,180,"Central_midfielders"
172782,29110715,"Josh Brownhill","Josh  Brownhill",1995,12,19,27,180,69,8,"ENG",220659,"CM",67.5,71.5,78,76,65,71.5,63,75.5,82,73,74,73.5,72,72.5,71,89,8,11,12,7,9,180,"Central_midfielders"
434662,37071106,"Halil Dervisoglu","Halil Ibrahim Dervisoglu",1999,12,8,23,183,76,30,"c(""TUR"", ""NED"")",250807,"ST",75.5,74,58,76,52,71,72,57,24,50,73,68.5,34,35.5,67,69,9,12,6,9,13,183,"Strikers"
434662,37071106,"Halil Dervisoglu","Halil Ibrahim Dervisoglu",1999,12,8,23,183,76,30,"c(""TUR"", ""NED"")",250807,"ST",75.5,74,58,76,52,71,72,57,24,50,73,68.5,34,35.5,67,69,9,12,6,9,13,183,"Strikers"
434662,37071106,"Halil Dervisoglu","Halil Ibrahim Dervisoglu",1999,12,8,23,183,76,30,"c(""TUR"", ""NED"")",250807,"ST",75.5,74,58,76,52,71,72,57,24,50,73,68.5,34,35.5,67,69,9,12,6,9,13,183,"Strikers"
226473,29158801,"Scott Twine","Scott  Twine",1999,7,14,24,174,NA,11,"ENG",237619,"LW",83.5,81,39,69,65,70.5,67,44,58,67,69,73.5,55,59,34,82,7,11,5,12,6,174,"Wingers"
44699,28016057,"Ashley Barnes","Ashley  Barnes",1989,10,30,33,186,77,10,"ENG",186905,"ST",51.5,67,88,71,66,72,71,79,41,65,73,71.5,43,42.5,81,68,6,10,11,10,10,186,"Strikers"
44699,28016057,"Ashley Barnes","Ashley  Barnes",1989,10,30,33,186,77,10,"ENG",186905,"ST",51.5,67,88,71,66,72,71,79,41,65,73,71.5,43,42.5,81,68,6,10,11,10,10,186,"Strikers"
44699,28016057,"Ashley Barnes","Ashley  Barnes",1989,10,30,33,186,77,10,"ENG",186905,"ST",51.5,67,88,71,66,72,71,79,41,65,73,71.5,43,42.5,81,68,6,10,11,10,10,186,"Strikers"
241231,91172542,"Jordan Beyer","Jordan  Beyer",2000,5,19,23,187,80,15,"GER",242660,"CB",72.5,66,75,70,61,62.5,29,77,74,57,69,38,75,76.5,70,61,7,7,13,11,11,187,"Central_defenders"
241231,91172542,"Jordan Beyer","Jordan  Beyer",2000,5,19,23,187,80,15,"GER",242660,"CB",72.5,66,75,70,61,62.5,29,77,74,57,69,38,75,76.5,70,61,7,7,13,11,11,187,"Central_defenders"
192290,28087373,"Connor Roberts","Connor Richard Jones Roberts",1995,9,23,27,175,72,14,"WAL",225147,"RB",78,70,69,71,74,62,51,63,70,58,72,58,69,71,68,91,6,12,8,12,13,175,"Full_backs"
172567,28087685,"Josh Cullen","Josh  Cullen",1996,4,7,27,175,70,24,"c(""IRL"", ""ENG"")",228151,"CDM",68,70,71,73,73,71.5,48,65,75,75,77,65.5,73,73,65,85,9,12,15,11,9,175,"Definsive_midfielders"
189776,18072298,"Samuel Bastien","Samuel  Bastien",1996,9,26,26,175,75,26,"c(""COD"", ""BEL"")",223926,"CM",74,73.5,68,75,68,67,61,67.5,66,71,72,73,66,59,64,84,8,7,9,7,8,175,"Central_midfielders"
189776,18072298,"Samuel Bastien","Samuel  Bastien",1996,9,26,26,175,75,26,"c(""COD"", ""BEL"")",223926,"CM",74,73.5,68,75,68,67,61,67.5,66,71,72,73,66,59,64,84,8,7,9,7,8,175,"Central_midfielders"
203389,28106683,"Nathan Tella","Nathan  Tella",1999,7,5,24,NA,NA,23,"ENG",237328,"LM",84,78.5,50,72,62,58,64,47.5,25,49,63,61.5,30,30.5,49,67,9,6,8,12,6,173,"Side_midfielders"
203389,28106683,"Nathan Tella","Nathan  Tella",1999,7,5,24,NA,NA,23,"ENG",237328,"LM",84,78.5,50,72,62,58,64,47.5,25,49,63,61.5,30,30.5,49,67,9,6,8,12,6,173,"Side_midfielders"
232917,28108492,"Arijanet Muric","Arijanet  Muric",1998,11,7,24,198,81,49,"c(""KOS"", ""SUI"")",233164,"GK",45,28,24,26,13,56,12,36,18,43,41,34.5,15,12.5,68,29,72,71,73,73,74,197,"Goalkeeper"
250735,91178617,"Darko Churlinov","Darko  Churlinov",2000,7,11,23,171,73,17,"MKD",251545,"RM",85.5,78,65,71,60,66,68,45.5,48,54,63,66,45,53,47,66,13,7,7,14,11,180,"Side_midfielders"
250735,91178617,"Darko Churlinov","Darko  Churlinov",2000,7,11,23,171,73,17,"MKD",251545,"RM",85.5,78,65,71,60,66,68,45.5,48,54,63,66,45,53,47,66,13,7,7,14,11,180,"Side_midfielders"
493347,43425143,"Denis Franchi","Denis  Franchi",2002,10,22,20,NA,NA,20,"ITA",261892,"GK",37,25,23,20,8,29,9,35,13,23,28,26,13,13.5,58,30,62,60,59,59,65,189,"Goalkeeper"
441302,28121372,"Ian Maatsen","Ian  Maatsen",2002,3,10,21,167,57,29,"NED",248465,"LB",82.5,75.5,74,68,67,60.5,49,62,62,58,64,55,63,68,51,70,9,10,12,15,9,168,"Full_backs"
461567,28127213,"Owen Dodgson","Owen  Dodgson",2003,3,19,20,NA,NA,39,"ENG",264505,"LB",66.5,59,58,58,62,49.5,39,57,56,49,55,46,54,57,62,63,6,11,13,9,9,178,"Full_backs"
432711,28126245,"CJ Egan-Riley","CJ Egan-Riley",2003,1,2,20,NA,NA,6,"ENG",268131,"CB",63,55,59,59,40,50.5,25,66.5,62,56,60,35,61,64,68,67,14,5,6,7,8,183,"Central_defenders"
432711,28126245,"CJ Egan-Riley","CJ Egan-Riley",2003,1,2,20,NA,NA,6,"ENG",268131,"CB",63,55,59,59,40,50.5,25,66.5,62,56,60,35,61,64,68,67,14,5,6,7,8,183,"Central_defenders"
154131,28086122,"Jack Stacey","Jack William Stacey",1996,4,6,27,180,62,17,"ENG",221282,"RB",73.5,72,65,70,72,65,51,66.5,69,61,69,59,67,70.5,70,78,6,11,11,13,13,178,"Full_backs"
81012,28049316,"Ryan Fredericks","Ryan  Fredericks",1992,10,10,30,181,74,2,"ENG",205346,"RB",90.5,73.5,73,70,73,61.5,47,59,69,60,70,52,70,70.5,65,68,16,7,8,15,9,181,"Full_backs"
156685,28066821,"Joe Rothwell","Joe Matthew Rothwell",1995,1,11,28,185,77,14,"ENG",213693,"CM",80,78,59,73,67,68.5,62,47,64,70,72,62.5,52,63,64,86,14,8,13,15,9,183,"Central_midfielders"
156685,28066821,"Joe Rothwell","Joe Matthew Rothwell",1995,1,11,28,185,77,14,"ENG",213693,"CM",80,78,59,73,67,68.5,62,47,64,70,72,62.5,52,63,64,86,14,8,13,15,9,183,"Central_midfielders"
444172,28110718,"Will Dennis","Will  Dennis",2000,7,10,23,NA,NA,40,"ENG",243048,"GK",34.5,19.5,17,13,12,38.5,7,37.5,14,25,17,25.5,10,12,43,28,59,56,57,57,58,188,"Goalkeeper"
152551,76038475,"Jefferson Lerma","Jefferson  Lerma",1994,10,25,28,179,70,8,"COL",213991,"CDM",69.5,70,88,74,66,68.5,56,76,72,70,75,76,73,74,77,81,16,14,11,7,9,179,"Definsive_midfielders"
229600,52080573,"Mark Travers","Mark  Travers",1999,5,18,24,191,82,1,"IRL",232284,"GK",39.5,26,23,19,16,47,14,39,13,44,50,33,14,14.5,60,30,73,69,70,73,76,191,"Goalkeeper"
128309,29085571,"Jamal Lowe","Jamal  Lowe",1994,7,21,29,183,79,18,"c(""JAM"", ""ENG"")",211384,"ST",85.5,79.5,58,72,59,68,71,68,33,51,62,67,35,39,75,76,8,7,9,10,9,183,"Strikers"
128309,29085571,"Jamal Lowe","Jamal  Lowe",1994,7,21,29,183,79,18,"c(""JAM"", ""ENG"")",211384,"ST",85.5,79.5,58,72,59,68,71,68,33,51,62,67,35,39,75,76,8,7,9,10,9,183,"Strikers"
128309,29085571,"Jamal Lowe","Jamal  Lowe",1994,7,21,29,183,79,18,"c(""JAM"", ""ENG"")",211384,"ST",85.5,79.5,58,72,59,68,71,68,33,51,62,67,35,39,75,76,8,7,9,10,9,183,"Strikers"
133845,27088214,"Emiliano Marcondes","Emiliano  Marcondes",1995,3,9,28,182,68,11,"DEN",210644,"CAM",72,73,57,72,64,64.5,70,56.5,31,65,68,68,39,45.5,65,71,7,8,10,12,13,182,"Attacking_midfielders"
111317,28095352,"David Brooks","David  Brooks",1997,7,8,26,173,62,7,"c(""WAL"", ""ENG"")",220196,"RW",69.5,79,64,79,76,77.5,71,62.5,43,67,78,71.5,47,46.5,62,60,8,14,9,13,7,180,"Wingers"
235530,29158244,"Lloyd Kelly","Lloyd  Kelly",1998,10,6,24,178,70,5,"ENG",231512,"CB",71.5,64.5,73,71,64,64,34,71,72,65,67,45.5,73,75,78,71,7,8,8,11,12,190,"Central_defenders"
235530,29158244,"Lloyd Kelly","Lloyd  Kelly",1998,10,6,24,178,70,5,"ENG",231512,"CB",71.5,64.5,73,71,64,64,34,71,72,65,67,45.5,73,75,78,71,7,8,8,11,12,190,"Central_defenders"
223911,29134274,"Chris Mepham","Chris James Mepham",1997,11,5,25,193,88,6,"c(""WAL"", ""ENG"")",233201,"CB",57.5,54.5,73,64,38,60,32,72,71,63,66,42,70,73,77,61,10,10,12,14,12,191,"Central_defenders"
223911,29134274,"Chris Mepham","Chris James Mepham",1997,11,5,25,193,88,6,"c(""WAL"", ""ENG"")",233201,"CB",57.5,54.5,73,64,38,60,32,72,71,63,66,42,70,73,77,61,10,10,12,14,12,191,"Central_defenders"
154566,29125191,"Dominic Solanke","Dominic Ayodele Solanke",1997,9,14,25,187,80,9,"ENG",225539,"ST",70.5,69.5,65,75,54,72,76,75.5,22,59,72,72,21,23.5,79,87,9,15,14,9,10,187,"Strikers"
154566,29125191,"Dominic Solanke","Dominic Ayodele Solanke",1997,9,14,25,187,80,9,"ENG",225539,"ST",70.5,69.5,65,75,54,72,76,75.5,22,59,72,72,21,23.5,79,87,9,15,14,9,10,187,"Strikers"
154566,29125191,"Dominic Solanke","Dominic Ayodele Solanke",1997,9,14,25,187,80,9,"ENG",225539,"ST",70.5,69.5,65,75,54,72,76,75.5,22,59,72,72,21,23.5,79,87,9,15,14,9,10,187,"Strikers"
156687,28066818,"Ben Pearson","Ben  Pearson",1995,1,4,28,176,71,22,"ENG",213689,"CDM",65,67.5,91,72,52,66,46,68,69,74,72,53,70,71,75,83,8,15,9,16,11,176,"Definsive_midfielders"
54469,28011401,"Adam Smith","Adam  Smith",1991,4,29,32,180,78,15,"ENG",190885,"RB",66.5,67,73,74,69,69.5,52,64,69,64,73,70,74,73.5,69,75,8,9,15,9,6,180,"Full_backs"
88900,29071914,"Jack Stephens","Jack  Stephens",1994,1,27,29,185,75,3,"ENG",202697,"CB",49.5,65,72,70,47,59,36,71,74,67,70,48.5,75,75,78,64,13,10,11,13,10,185,"Central_defenders"
88900,29071914,"Jack Stephens","Jack  Stephens",1994,1,27,29,185,75,3,"ENG",202697,"CB",49.5,65,72,70,47,59,36,71,74,67,70,48.5,75,75,78,64,13,10,11,13,10,185,"Central_defenders"
168991,29121437,"Philip Billing","Philip Anyanwu Billing",1996,6,11,27,193,83,29,"DEN",220714,"CM",57,64,76,76,62,73,67,67,74,74,76,78.5,70,72,80,81,11,7,10,14,13,197,"Central_midfielders"
168991,29121437,"Philip Billing","Philip Anyanwu Billing",1996,6,11,27,193,83,29,"DEN",220714,"CM",57,64,76,76,62,73,67,67,74,74,76,78.5,70,72,80,81,11,7,10,14,13,197,"Central_midfielders"
444180,28112512,"Jaidon Anthony","Jaidon  Anthony",1999,12,1,23,NA,NA,32,"ENG",243669,"LW",79.5,72,48,74,73,73,67,62,21,64,72,61,20,21.5,64,78,8,9,7,13,15,183,"Wingers"
155408,29127852,"Lewis Cook","Lewis  Cook",1997,2,3,26,175,71,4,"ENG",224294,"CM",60.5,76,77,78,70,73.5,61,59,69,77,77,65.5,64,70,61,68,6,15,12,15,13,175,"Central_midfielders"
155408,29127852,"Lewis Cook","Lewis  Cook",1997,2,3,26,175,71,4,"ENG",224294,"CM",60.5,76,77,78,70,73.5,61,59,69,77,77,65.5,64,70,61,68,6,15,12,15,13,175,"Central_midfielders"
201658,29162667,"Marcus Tavernier","Marcus  Tavernier",1999,3,22,24,NA,NA,7,"ENG",237477,"CAM",78,76.5,41,73,67,69,64,50,59,67,72,67,56,60,60,82,9,14,6,12,8,177,"Attacking_midfielders"
221466,14080605,"Marcos Senesi","Marcos  Senesi",1997,5,10,26,185,80,25,"ARG",236506,"CB",60.5,70.5,74,76,63,75,32,79,78,77,76,53.5,79,77,80,75,10,13,11,7,8,183,"Central_defenders"
221466,14080605,"Marcos Senesi","Marcos  Senesi",1997,5,10,26,185,80,25,"ARG",236506,"CB",60.5,70.5,74,76,63,75,32,79,78,77,76,53.5,79,77,80,75,10,13,11,7,8,183,"Central_defenders"
447932,29164969,"Jordan Zemura","Jordan  Zemura",1999,11,14,23,173,NA,33,"ZIM",259634,"LB",82.5,68,58,66,62,57.5,41,54,66,52,67,36.5,65,65.5,55,76,11,10,13,8,8,173,"Full_backs"
158499,61042900,"Ryan Christie","Ryan  Christie",1995,2,22,28,178,79,10,"SCO",213884,"RW",80.5,78.5,79,74,72,74.5,71,59.5,63,70,73,73,65,69.5,77,77,13,9,12,7,8,178,"Wingers"
144485,29116247,"Ivan Toney","Ivan Benjamin Elijah Toney",1996,3,16,27,179,70,17,"ENG",212228,"ST",78,74,83,77,62,76,80,84,49,60,72,74.5,45,46,84,82,16,8,8,7,8,187,"Strikers"
144485,29116247,"Ivan Toney","Ivan Benjamin Elijah Toney",1996,3,16,27,179,70,17,"ENG",212228,"ST",78,74,83,77,62,76,80,84,49,60,72,74.5,45,46,84,82,16,8,8,7,8,187,"Strikers"
144485,29116247,"Ivan Toney","Ivan Benjamin Elijah Toney",1996,3,16,27,179,70,17,"ENG",212228,"ST",78,74,83,77,62,76,80,84,49,60,72,74.5,45,46,84,82,16,8,8,7,8,187,"Strikers"
154561,29111433,"David Raya","David  Raya",1995,9,15,27,183,80,1,"ESP",220901,"GK",55,42.5,29,40,12,65,19,48.5,11,60,53,37,28,13.5,38,29,76,75,80,76,78,183,"Goalkeeper"
428580,27129125,"Frank Onyeka","Frank  Onyeka",1998,1,1,25,183,NA,15,"NGA",239529,"CDM",80.5,73.5,76,70,55,69,60,70,76,68,70,55,72,68.5,79,84,15,9,7,6,14,183,"Definsive_midfielders"
226956,27122563,"Mads Roerslev","Mads  Roerslev",1999,6,24,24,184,77,30,"DEN",238157,"RWB",69,67,64,65,74,66,44,56,64,62,66,45.5,65,63,68,72,13,12,14,8,12,184,"Full_backs"
61810,68008625,"Pontus Jansson","Pontus  Jansson",1991,2,13,32,194,89,18,"SWE",194201,"CB",52.5,56.5,80,67,29,62.5,29,63.5,74,62,69,59,77,74.5,86,67,9,5,14,6,7,194,"Central_defenders"
61810,68008625,"Pontus Jansson","Pontus  Jansson",1991,2,13,32,194,89,18,"SWE",194201,"CB",52.5,56.5,80,67,29,62.5,29,63.5,74,62,69,59,77,74.5,86,67,9,5,14,6,7,194,"Central_defenders"
432160,29158694,"Shandon Baptiste","Shandon  Baptiste",1998,4,8,25,175,67,26,"GRN",240697,"CM",73.5,74.5,70,74,65,72.5,56,63,70,66,72,60,70,67,69,68,5,13,10,15,14,175,"Central_midfielders"
432160,29158694,"Shandon Baptiste","Shandon  Baptiste",1998,4,8,25,175,67,26,"GRN",240697,"CM",73.5,74.5,70,74,65,72.5,56,63,70,66,72,60,70,67,69,68,5,13,10,15,14,175,"Central_midfielders"
194010,29129073,"Rico Henry","Rico  Henry",1997,7,8,26,170,67,3,"ENG",224494,"LWB",90,79,76,74,66,58.5,40,70,72,50,67,38.5,72,72,65,80,13,12,12,6,12,170,"Full_backs"
205836,93033389,"Saman Ghoddos","Saman  Ghoddos",1993,9,6,29,176,79,14,"c(""IRN"", ""SWE"")",231949,"CAM",61.5,66.5,65,71,67,71,68,61,46,62,71,75,54,48,67,68,10,11,6,13,9,177,"Attacking_midfielders"
204580,91143519,"Vitaly Janelt","Vitaly  Janelt",1998,5,10,25,184,79,27,"GER",235167,"CM",68,70,76,74,68,74,67,63.5,75,76,75,72.5,74,74,78,81,6,8,6,6,14,184,"Central_midfielders"
204580,91143519,"Vitaly Janelt","Vitaly  Janelt",1998,5,10,25,184,79,27,"GER",235167,"CM",68,70,76,74,68,74,67,63.5,75,76,75,72.5,74,74,78,81,6,8,6,6,14,184,"Central_midfielders"
183656,28106685,"Josh Dasilva","Josh Tunga Dasilva",1998,10,23,24,184,75,10,"ENG",231445,"CM",76,71.5,74,75,68,74,68,51,64,75,76,78.5,69,65.5,79,73,11,13,8,10,14,184,"Central_midfielders"
183656,28106685,"Josh Dasilva","Josh Tunga Dasilva",1998,10,23,24,184,75,10,"ENG",231445,"CM",76,71.5,74,75,68,74,68,51,64,75,76,78.5,69,65.5,79,73,11,13,8,10,14,184,"Central_midfielders"
446008,48042658,"Bryan Mbeumo","Bryan  Mbeumo",1999,8,7,23,173,64,19,"c(""CMR"", ""FRA"")",243014,"RW",81,81.5,68,75,72,68.5,71,62,40,64,72,75.5,39,39,69,77,7,14,15,13,14,171,"Wingers"
231065,89040516,"Ethan Pinnock","Ethan  Pinnock",1993,5,29,30,187,79,5,"c(""JAM"", ""ENG"")",238717,"CB",66.5,57,80,63,42,64.5,33,78,76,65,66,42,75,75,83,69,5,9,13,6,8,194,"Central_defenders"
231065,89040516,"Ethan Pinnock","Ethan  Pinnock",1993,5,29,30,187,79,5,"c(""JAM"", ""ENG"")",238717,"CB",66.5,57,80,63,42,64.5,33,78,76,65,66,42,75,75,83,69,5,9,13,6,8,194,"Central_defenders"
207283,27088231,"Mathias Jensen","Mathias  Jensen",1996,1,1,27,180,68,8,"DEN",229723,"CM",67.5,73,70,74,77,78.5,59,58.5,72,77,76,64.5,72,64,68,78,5,13,10,8,12,180,"Central_midfielders"
207283,27088231,"Mathias Jensen","Mathias  Jensen",1996,1,1,27,180,68,8,"DEN",229723,"CM",67.5,73,70,74,77,78.5,59,58.5,72,77,76,64.5,72,64,68,78,5,13,10,8,12,180,"Central_midfielders"
51927,4002177,"Ben Mee","Ben Thomas Mee",1989,9,21,33,180,74,16,"ENG",189682,"CB",57,53,84,61,59,62,36,84,79,59,54,49.5,80,80,79,63,15,7,12,10,14,180,"Central_defenders"
51927,4002177,"Ben Mee","Ben Thomas Mee",1989,9,21,33,180,74,16,"ENG",189682,"CB",57,53,84,61,59,62,36,84,79,59,54,49.5,80,80,79,63,15,7,12,10,14,180,"Central_defenders"
440089,27128917,"Mikkel Damsgaard","Mikkel  Damsgaard",2000,7,3,23,180,66,24,"DEN",241508,"LM",84.5,86.5,64,80,63,75,70,61.5,45,70,73,71.5,52,43,56,71,6,10,14,11,7,180,"Side_midfielders"
440089,27128917,"Mikkel Damsgaard","Mikkel  Damsgaard",2000,7,3,23,180,66,24,"DEN",241508,"LM",84.5,86.5,64,80,63,75,70,61.5,45,70,73,71.5,52,43,56,71,6,10,14,11,7,180,"Side_midfielders"
503300,29235125,"Matthew Cox","Matthew  Cox",2003,5,2,20,182,64,34,"ENG",256488,"GK",29.5,22,20,21,8,39,7,34,9,36,35,27.5,7,10.5,36,20,63,60,65,58,60,182,"Goalkeeper"
249231,28113414,"Keane Lewis-Potter","Keane  Lewis-Potter",2001,2,22,22,170,67,23,"ENG",243606,"LW",81.5,78,42,70,68,65,68,69.5,34,54,64,67.5,36,31,54,77,9,12,9,14,13,170,"Wingers"
128295,27039017,"Christian Nørgaard","Christian  Nørgaard",1994,3,10,29,187,77,6,"DEN",210697,"CDM",60,65.5,80,74,64,69.5,61,68.5,78,73,73,60,76,75.5,77,82,11,9,13,14,11,187,"Definsive_midfielders"
472713,61089387,"Aaron Hickey","Aaron  Hickey",2002,6,10,21,178,72,2,"SCO",248808,"RB",77,74,47,75,72,69.5,48,63,67,69,73,62.5,70,73.5,51,81,13,14,8,13,5,175,"Full_backs"
140200,43115047,"Thomas Strakosha","Thomas  Strakosha",1995,3,19,28,186,78,22,"c(""ALB"", ""GRE"")",212151,"GK",43.5,29.5,20,15,18,55,18,33.5,24,22,26,37.5,20,15,66,23,79,74,73,77,79,193,"Goalkeeper"
191866,53110135,"Kristoffer Ajer","Kristoffer Vassbakk Ajer",1998,4,17,25,198,92,20,"NOR",224258,"CB",71,62.5,80,74,58,62.5,58,65,73,64,71,55.5,74,76,90,70,9,9,14,7,10,196,"Central_defenders"
191866,53110135,"Kristoffer Ajer","Kristoffer Vassbakk Ajer",1998,4,17,25,198,92,20,"NOR",224258,"CB",71,62.5,80,74,58,62.5,58,65,73,64,71,55.5,74,76,90,70,9,9,14,7,10,196,"Central_defenders"
